14.20	4715	61.4F	8.8
14.25	4718	61.4F	8.8
14.30	4722	61.4F	8.8
14.35	4726	61.4F	8.8
14.40	4731	61.4F	8.8
14.45	4734	61.4F	8.8
14.50	4739	61.4F	8.8
14.55	4743	61.4F	8.8
14.60	4747	61.4F	8.8
14.65	4750	61.4F	8.8
14.70	4754	61.4F	8.8
14.75	4756	61.4F	8.8
14.80	4760	61.4F	8.8
14.85	4764	61.4F	8.8
14.90	4766	61.4F	8.8
14.95	4771	61.4F	8.8
15.00	4773	61.4F	8.8
15.05	4776	61.4F	8.8
15.10	4779	61.4F	8.8
15.15	4781	61.4F	8.8
15.20	4786	61.4F	8.8
15.25	4789	61.4F	8.8
15.30	4790	61.4F	8.8
15.35	4794	61.4F	8.8
15.40	4796	61.4F	8.8
15.45	4797	61.4F	8.8
15.50	4800	61.4F	8.8
15.55	4802	61.4F	8.8
15.60	4805	61.4F	8.8
15.65	4807	61.4F	8.8
15.70	4809	61.4F	8.8
15.75	4811	61.4F	8.8
15.80	4813	61.4F	8.8
15.85	4814	61.4F	8.8
15.90	4818	61.4F	8.8
15.95	4819	61.4F	8.8
16.00	4820	61.4F	8.8
16.05	4821	61.4F	8.8
16.10	4823	61.4F	8.8
16.15	4824	61.4F	8.8
16.20	4825	61.4F	8.8
16.25	4825	61.4F	8.8
16.30	4828	61.4F	8.8
16.35	4829	61.4F	8.8
16.40	4829	61.4F	8.8
16.45	4830	61.4F	8.8
16.50	4831	61.4F	8.8
16.55	4831	61.4F	8.8
16.60	4832	61.4F	8.8
16.65	4833	61.4F	8.8
16.70	4834	61.4F	8.8
16.75	4834	61.4F	8.8
16.80	4834	61.4F	8.6
16.85	4092	61.4F	8.3
16.90	4614	61.2F	8.4
16.95	5031	61.2F	8.5
17.00	5030	61.2F	8.5
17.05	5030	61.2F	8.5
17.10	5029	61.2F	8.6
17.15	5031	61.2F	8.6
17.20	5029	61.3F	8.7
17.25	5027	61.3F	8.7
17.30	5025	61.3F	8.7
17.35	5031	61.3F	8.7
17.40	5030	61.3F	8.7
17.45	5026	61.3F	8.8
17.50	5022	61.3F	8.8
17.55	5019	61.3F	8.8
17.60	5020	61.3F	8.8
17.65	5021	61.3F	8.8
17.70	5021	61.3F	8.8
17.75	5020	61.3F	8.8
17.80	5020	61.3F	8.8
17.85	5022	61.4F	8.8
17.90	5021	61.4F	8.8
17.95	5019	61.4F	8.8
18.00	5017	61.4F	8.8
18.05	5018	61.4F	8.8
18.10	5011	61.4F	8.8
18.15	5000	61.4F	8.8
18.20	4983	61.4F	8.8
18.25	4961	61.5F	8.8
18.30	4936	61.5F	8.8
18.35	4907	61.6F	8.8
18.40	4879	61.6F	8.8
18.45	4860	61.6F	8.8
18.50	4848	61.6F	8.8
18.55	4840	61.6F	8.8
18.60	4839	61.6F	8.8
18.65	4836	61.6F	8.8
18.70	4837	61.6F	8.8
18.75	4836	61.6F	8.8
18.80	4836	61.6F	8.8
18.85	4834	61.6F	8.8
18.90	4835	61.6F	8.8
18.95	4838	61.6F	8.8
19.00	4840	61.6F	8.8
19.05	4846	61.6F	8.8
19.10	4850	61.6F	8.8
19.15	4858	61.6F	8.8
19.20	4867	61.6F	8.8
19.25	4878	61.5F	8.8
19.30	4892	61.5F	8.8
19.35	4905	61.5F	8.8
19.40	4913	61.5F	8.8
19.45	4921	61.5F	8.8
19.50	4928	61.5F	8.8
19.55	4928	61.5F	8.8
19.60	4922	61.5F	8.8
19.65	4909	61.5F	8.8
19.70	4888	61.5F	8.8
19.75	4864	61.6F	8.8
19.80	4839	61.6F	8.8
19.85	4818	61.6F	8.8
19.90	4798	61.7F	8.8
19.95	4785	61.7F	8.8
20.00	4774	61.7F	8.8
20.05	4767	61.7F	8.8
20.10	4762	61.7F	8.8
20.15	4755	61.7F	8.8
20.20	4750	61.7F	8.8
